GEOID,med_age_E,pop_dens,covid_rate,type,majority_vote
28065,44,27.717223288868972,0.06801519300415158,Non-core,Democrat
28069,41.4,11.73088901275843,0.07465509568313307,Micropolitan,Democrat
28071,30.5,88.35445477898917,0.07715048465411284,Micropolitan,Republican
28075,37.8,103.71842871646982,0.06891921517044831,Micropolitan,Republican
28077,39.9,27.90511995955447,0.07656458055925433,Non-core,Republican
28081,37.5,185.2210280766336,0.09367313391646569,Micropolitan,Republican
28083,34,47.70277728309743,0.09425173788771657,Micropolitan,Democrat
39153,41,1309.210535640264,0.05280814465571732,Medium metro,Democrat
39143,42.2,144.26613697704002,0.061345422439554466,Micropolitan,Republican
39147,39.9,99.93895661664101,0.06428299043018758,Micropolitan,Republican
39149,39.5,118.29901706311416,0.0729421521874352,Micropolitan,Republican
39157,41,164.35985201787747,0.06739006894481199,Micropolitan,Republican
39159,38,145.42599454727107,0.05894813965341488,Large fringe metro,Republican
39163,42.9,31.041141334073927,0.041015625,Non-core,Republican
39165,39.4,604.046688936421,0.0665973417183509,Large fringe metro,Republican
39169,38.7,210.69368747201008,0.050592844799562,Micropolitan,Republican
39171,41.4,88.19953855934571,0.06282680178966094,Non-core,Republican
39173,34.9,214.27496887927805,0.06427318371544372,Medium metro,Republican
39175,42.1,53.82433159774933,0.07611872146118721,Non-core,Republican
40001,37.2,33.97198927572187,0.09751218261092588,Non-core,Republican
40003,44.2,6.576541827581671,0.16423934023512898,Non-core,Republican
40005,40.2,14.499006236435893,0.09361521600791911,Non-core,Republican
40007,39,2.7820672765657406,0.06139829669241434,Non-core,Republican
40009,35.9,24.85362842883858,0.08821954484605087,Micropolitan,Republican
40011,43.5,9.4077693939077,0.0767029192902118,Non-core,Republican
40013,37.2,50.9454413974515,0.08802396509431915,Micropolitan,Republican
40015,37.7,21.087791567832895,0.10565967712005939,Non-core,Republican
40017,35.9,172.21557000019328,0.0711375926945371,Large fringe metro,Republican
40019,38.2,58.38349184223648,0.0590379767931171,Micropolitan,Republican
40021,35.3,62.854378162030805,0.07944262712944475,Micropolitan,Republican
40023,42,18.439363281327175,0.07659814136862855,Non-core,Republican
40025,43.8,1.251356850896341,0.04660278745644599,Non-core,Republican
40027,34.2,548.5054782122178,0.06644378874421375,Large fringe metro,Republican
40029,42,10.190227410286798,0.0934295480440562,Non-core,Republican
40031,33,113.26769173591161,0.05883178534571724,Small metro,Republican
40035,42.1,18.531424037701534,0.10498334160345928,Non-core,Republican
40037,40.3,75.54224232508231,0.05815703654151685,Medium metro,Republican
40041,46.7,54.736348332117586,0.07369359110825062,Non-core,Republican
40043,39.2,4.485638363552837,0.09433541480820695,Non-core,Republican
40047,35.8,59.37228803806182,0.08751551411386564,Micropolitan,Republican
40049,39.3,31.985668440911695,0.09136264421577799,Non-core,Republican
40053,42.6,4.16591766036753,0.09258815063564405,Non-core,Republican
40055,40.4,8.589325545812093,0.06975050081952286,Non-core,Republican
40059,39.7,3.1504443537456472,0.105440097799511,Non-core,Republican
40061,41,20.04600673235025,0.07698295995156128,Non-core,Republican
40065,34.1,30.87886610402199,0.09501714746822675,Micropolitan,Republican
40067,41.5,7.03203189192905,0.0828180625819749,Non-core,Republican
40071,38.4,47.52091396887947,0.07720823798627002,Micropolitan,Republican
40073,37.7,16.90725691791633,0.09444151738672286,Non-core,Republican
40077,41.3,13.0786612351978,0.05792037272342228,Non-core,Republican
40079,39.4,30.28512339897301,0.07621184732697542,Medium metro,Republican
40083,38.5,66.62030357555233,0.052406417112299465,Large fringe metro,Republican
40085,39.4,19.742695560242858,0.0904790065050266,Non-core,Republican
40089,38.8,16.64843799657308,0.09593042123710002,Non-core,Republican
40091,47.8,30.63457932163887,0.07074600073913732,Non-core,Republican
40095,42.8,41.20544186112839,0.07543103448275862,Non-core,Republican
40099,42.9,33.39309638268213,0.0853711162255466,Non-core,Republican
40101,37.9,81.8369791552356,0.10003165558721114,Micropolitan,Republican
40105,42.4,16.471744331647788,0.075,Non-core,Republican
40107,40.2,18.2877745878221,0.12679045092838195,Non-core,Republican
40111,39,52.629264940371925,0.07246771644962677,Medium metro,Republican
40113,42.5,20.39433239977947,0.06713518704439303,Medium metro,Republican
40117,41.9,27.365116464373823,0.06943997942519128,Medium metro,Republican
40119,27.3,119.20845157055027,0.07312054479092668,Micropolitan,Republican
40123,35.7,52.83846327914771,0.0836989360304742,Micropolitan,Republican
40125,37.7,91.97103179434012,0.07758025781875397,Micropolitan,Republican
40129,40.6,3.016318590536515,0.07408483439860546,Non-core,Republican
26059,42.3,76.47886061338929,0.05786298255585188,Micropolitan,Republican
26041,47.4,31.51137084042074,0.07901796601902285,Micropolitan,Republican
26047,45.5,72.96364774511544,0.0361749530956848,Non-core,Republican
26053,49.3,13.047397070747644,0.06995827538247566,Non-core,Republican
26063,49.2,37.56722125717187,0.05014805616582291,Non-core,Republican
26069,52.9,45.96029775747446,0.04453778182826802,Non-core,Republican
26075,41.2,228.48028868536568,0.04903782597308656,Small metro,Republican
26081,35.3,775.112838145093,0.06695401338046793,Large central metro,Democrat
26085,53.2,21.311110519768,0.025049603174603176,Non-core,Republican
26091,41.9,132.63138753500746,0.04368204540196936,Micropolitan,Republican
26097,52.8,10.602186636055455,0.03562857670297213,Non-core,Republican
26101,49.3,46.156788988745326,0.02444870565675935,Non-core,Republican
26107,36.9,71.5403529928721,0.0425039029057763,Micropolitan,Republican
26113,43.5,26.650718054677686,0.0342147222960404,Micropolitan,Republican
26119,56.1,16.743045944576224,0.03485196110564842,Non-core,Republican
26125,40.9,1469.6227924177465,0.048724296627026945,Large fringe metro,Democrat
26129,50.4,36.85870700398622,0.04434280211844006,Non-core,Republican
26135,51.8,14.5295786742684,0.03808249178732206,Non-core,Republican
26141,55,19.708002827643043,0.041827145278077335,Non-core,Republican
26147,43.8,222.34161760361073,0.044705486242307475,Large fringe metro,Republican
26153,52.1,6.866765737047123,0.02858208027836461,Non-core,Republican
26157,44.6,66.26437319093262,0.0503722596253024,Non-core,Republican
26163,37.9,2931.7120843366806,0.04794707289018885,Large central metro,Democrat
28039,36.4,50.86735801264565,0.07162217659137576,Non-core,Republican
28045,44.4,97.16559536983864,0.04546935053091004,Medium metro,Republican
28051,34.7,22.466740746122078,0.09447058823529411,Non-core,Democrat
28057,39.9,44.78832322931517,0.09868834597494028,Micropolitan,Republican
28061,41,24.202931141767472,0.09036475835522698,Micropolitan,Democrat
28067,37.5,96.78305747926969,0.07943966927400886,Micropolitan,Republican
28073,35.9,129.3039768401202,0.06558500202422846,Small metro,Republican
28079,36.9,36.49870823382949,0.09781433607520564,Non-core,Republican
28085,38.9,59.54719968464761,0.07488469361446129,Micropolitan,Republican
28089,37.2,152.75253092187143,0.06726831279490586,Medium metro,Republican
28095,41.1,44.67456830063525,0.09040374488004681,Non-core,Republican
28101,37,36.8449037219918,0.07712178854915222,Non-core,Republican
28107,38.3,48.46644616955895,0.09792821006986269,Non-core,Republican
28113,37.2,98.58746472928712,0.05631881757762127,Micropolitan,Democrat
28117,39.2,60.26239668669847,0.08593250159948816,Non-core,Republican
28123,36.4,45.9431344615603,0.07695605573419079,Non-core,Republican
28129,41.5,22.331791031551536,0.07382644802589908,Non-core,Republican
28135,36.8,19.706362672276462,0.09783720015729454,Non-core,Democrat
28141,42.5,44.42583502367155,0.08493368700265252,Non-core,Republican
28147,39.8,34.37244402966729,0.07324978392394123,Non-core,Republican
28153,40.2,24.396943551868322,0.08670812477880581,Non-core,Republican
28157,37.8,12.663207261878426,0.06230348200768604,Non-core,Democrat
28163,36.1,28.99475680874462,0.08013311894701418,Medium metro,Democrat
21147,39.4,39.568535014463485,0.06637849360492658,Non-core,Republican
21153,42.3,37.728057800924745,0.060668557188278766,Non-core,Republican
21159,39.5,49.15548051388358,0.05936032603880571,Non-core,Republican
21165,44.6,30.02674317397135,0.03795190577457876,Micropolitan,Republican
21171,41.4,34.41697889425198,0.08546480860822014,Non-core,Republican
21177,42.4,66.17626061059572,0.06502198654940507,Non-core,Republican
21183,40.3,40.4778251154469,0.06335184250378596,Non-core,Republican
21187,42.8,32.12117953608511,0.03839333215109062,Non-core,Republican
21193,41.2,83.81807924628225,0.05629894988234468,Non-core,Republican
21199,42,98.77425840992765,0.05772365224344189,Micropolitan,Republican
21205,30.6,88.1290195448865,0.051658421863595816,Non-core,Republican
21211,39.4,126.56201372822703,0.06395506085509206,Large fringe metro,Republican
21215,42.1,104.37899632522898,0.051821446895844024,Large fringe metro,Republican
28097,41.6,24.13383050691144,0.10150682142129912,Non-core,Republican
28087,37.1,116.48978775938633,0.07647888041576793,Micropolitan,Republican
28091,40.8,45.06212266223565,0.07299210343275643,Non-core,Republican
28093,40.4,47.794829966078275,0.08752073951173264,Large fringe metro,Democrat
28099,37.3,51.01780173945108,0.10482346065252518,Non-core,Republican
28103,37,14.795189664033934,0.0940204180845892,Non-core,Democrat
28105,26.1,113.01518903816863,0.06744805746504982,Micropolitan,Democrat
28109,40.9,69.20342002333769,0.04785822424080506,Micropolitan,Republican
28111,41.9,17.78564151629982,0.07818608287724785,Small metro,Republican
28115,36.6,62.64822111937793,0.10329014879425347,Micropolitan,Republican
28119,38.7,15.24894154286146,0.09876943005181348,Non-core,Democrat
28121,37.8,202.49131012195983,0.05786118664467525,Medium metro,Republican
28125,41.2,8.802001146383185,0.10342105263157894,Non-core,Democrat
28127,39.5,44.043675349951116,0.08031138001464411,Medium metro,Republican
28131,38.7,41.15292685038388,0.0662739322533137,Non-core,Republican
28133,35.6,37.22059799711044,0.09433599014285164,Micropolitan,Democrat
28137,38.2,69.3343241936063,0.08655216647662486,Large fringe metro,Republican
28139,38.8,47.64947927489811,0.09328443731377492,Non-core,Republican
28143,33.6,21.51411502365236,0.0778981803312206,Large fringe metro,Democrat
28145,37.9,66.83473175505766,0.10465493033804947,Non-core,Republican
28149,39.1,75.98928604312948,0.06354814185412101,Micropolitan,Democrat
28151,37.2,61.906547405094216,0.09739103334668982,Micropolitan,Democrat
28155,40.5,23.56908684932183,0.07999194035865403,Non-core,Republican
28159,42.3,29.170798244412342,0.10505814609913063,Non-core,Republican
28161,42.5,26.717290513137137,0.08188446438586652,Non-core,Republican
35001,37.6,582.5095233429579,0.06118023073602545,Medium metro,Democrat
21105,48,18.660654584295305,0.0497677504976775,Non-core,Republican
21107,41.8,83.79609602199358,0.059925588358320674,Micropolitan,Republican
21109,42.2,37.529494071190854,0.06715553840216133,Non-core,Republican
21111,38.3,2056.606500129364,0.06672039378315106,Large central metro,Democrat
21113,37.8,307.7917642776975,0.050348172331150576,Medium metro,Republican
21115,41.8,86.57660675792523,0.050661375661375664,Non-core,Republican
21117,37.1,1054.7367196778996,0.05354776889225382,Large fringe metro,Republican
21119,43.2,40.54130283627784,0.05297873833415199,Non-core,Republican
21121,40,78.15862052525394,0.061338720895571824,Micropolitan,Republican
21123,40.9,56.84125744127237,0.05683729064370754,Small metro,Republican
21125,40,144.2734964583112,0.05992365802628847,Micropolitan,Republican
21127,41.2,39.203970184094246,0.050635242128521454,Non-core,Republican
21129,43.6,35.406675045030596,0.1415821501014199,Non-core,Republican
21131,42.3,26.226534268217296,0.0464187196803957,Non-core,Republican
21133,42.4,63.764618187428184,0.05142008539075552,Non-core,Republican
21135,42.8,27.08974643512455,0.061238532110091747,Non-core,Republican
21137,41.3,72.9322214173931,0.061009268795056644,Micropolitan,Republican
21139,46,28.384526888678835,0.056255625562556255,Micropolitan,Republican
21141,40.7,49.67652170928287,0.06332020997375327,Non-core,Republican
21143,50.6,40.59068905782507,0.038018433179723504,Non-core,Republican
21145,42.2,272.8934380117966,0.06432412523020258,Micropolitan,Republican
21149,42.4,36.24172032259659,0.06129807692307692,Small metro,Republican
21151,34.1,211.95923773413298,0.06289036795719571,Micropolitan,Republican
21155,39.3,57.08118019229937,0.07895408814667279,Non-core,Republican
21157,44.9,104.75992499697405,0.05113869673710477,Non-core,Republican
21161,40.6,71.29579716253876,0.05595794392523364,Micropolitan,Republican
21163,38.6,98.22782492236463,0.03949605039496051,Small metro,Republican
21167,43.2,90.90532297583286,0.06342476039044212,Non-core,Republican
21169,43.9,35.51295856802124,0.0597900058331713,Micropolitan,Republican
21173,39.7,142.45794663056395,0.05118446325674041,Micropolitan,Republican
21175,42,36.01424815228754,0.0402156491330322,Non-core,Republican
21179,39.8,111.94250124989544,0.0634601395010484,Micropolitan,Republican
40141,42.7,7.998768584191064,0.07950631458094144,Non-core,Republican
40131,39.1,140.96391549384325,0.07018059638807224,Medium metro,Republican
40135,40.8,58.32594874880978,0.06433135612637153,Medium metro,Republican
40137,40.7,49.23945966595171,0.07202203136669157,Micropolitan,Republican
40143,35.7,1174.0076115902746,0.0729531331477605,Medium metro,Republican
40147,40.2,126.23827309476141,0.0610809265084358,Micropolitan,Republican
40149,39.1,10.890355442139619,0.07021237641889418,Non-core,Republican
40153,36.5,16.47105964287231,0.12081094284318515,Micropolitan,Republican
41001,48,5.432914578509571,0.029097672186225103,Non-core,Republican
41005,41.5,225.2663711390891,0.02406971032342116,Large fringe metro,Democrat
47041,41.1,65.96260702219638,0.1074203187250996,Non-core,Republican
47043,39.1,110.86996262634351,0.08782104391052195,Large fringe metro,Republican
47045,40.5,71.82766006851229,0.11798592429553545,Micropolitan,Republican
47047,45.8,59.579273167090214,0.08216241962371994,Large fringe metro,Republican
47049,45.2,37.080432631316754,0.10525177132348965,Non-core,Republican
47051,42.2,77.14046678320331,0.08505166690045354,Micropolitan,Republican
47053,39.9,83.66554662537716,0.1017866703682405,Non-core,Republican
47055,43.9,49.67170528453737,0.09085217162064194,Non-core,Republican
47057,45,83.84935823639118,0.07833552939176265,Medium metro,Republican
47059,44.7,112.75397025508856,0.08143745010833618,Micropolitan,Republican
47061,43.4,37.53425756091198,0.09135930223963339,Non-core,Republican
47063,40.7,400.14544480796064,0.09370687917642134,Small metro,Republican
47065,39.7,675.2021990872872,0.08027700180499008,Medium metro,Republican
47067,44.5,29.965297113318513,0.05073551486040228,Non-core,Republican
47069,40.3,38.13142655462687,0.11295263529966224,Non-core,Republican
47071,45.3,46.47443541733883,0.10111438261712198,Non-core,Republican
47073,44.9,116.45721469197709,0.06660672414097071,Medium metro,Republican
47075,42,33.509202185293844,0.12455217196596508,Non-core,Democrat
47077,41.5,53.541396085029966,0.10864880396523238,Non-core,Republican
47079,45.8,57.30355272565509,0.07332525854840212,Micropolitan,Republican
47081,41.1,40.6949808418763,0.07887662988966901,Large fringe metro,Republican
47083,43.9,41.35427982296122,0.09923940601231437,Non-core,Republican
47087,46.8,37.64084754151057,0.08349832142549711,Micropolitan,Republican
47089,43.9,198.79470869488006,0.07353290785070314,Small metro,Republican
47093,37.4,942.2512530519249,0.07015456050575088,Medium metro,Republican
